ID,Jurisdiction,Title,Link,Category,Introduction Date
VA-20261-SB597,Virginia,"Wage garnishments; treasurers' liens for unpaid taxes and charges.","https://lis.virginia.gov/bill-details/20261/SB597",Bill,2026-01-14
VA-20261-SB598,Virginia,"Electric utilities; renewable portfolio standard program, zero-carbon electricity, etc.","https://lis.virginia.gov/bill-details/20261/SB598",Bill,2026-01-14
VA-20261-SB599,Virginia,"Va. Opioid Use Red. & Jail-Based Substance Use Disorder Trtmt. and Transition Fund; grant procedure.","https://lis.virginia.gov/bill-details/20261/SB599",Bill,2026-01-14
VA-20261-SB600,Virginia,"Virginia National Guard; nonjudicial disciplinary proceedings.","https://lis.virginia.gov/bill-details/20261/SB600",Bill,2026-01-14
VA-20261-SB601,Virginia,"Virginia National Guard State Tuition Assistance Program; grants.","https://lis.virginia.gov/bill-details/20261/SB601",Bill,2026-01-14
VA-20261-SB602,Virginia,"Marcus alert system; external database information removal.","https://lis.virginia.gov/bill-details/20261/SB602",Bill,2026-01-14
VA-20261-SB603,Virginia,"School boards; policies relating to volunteer student life counseling and support services.","https://lis.virginia.gov/bill-details/20261/SB603",Bill,2026-01-14
VA-20261-SB604,Virginia,"Charitable gaming; common interest communities, bingo.","https://lis.virginia.gov/bill-details/20261/SB604",Bill,2026-01-14
VA-20261-SB605,Virginia,"Accountancy, Board of; licensing requirements, inactive and emeritus status.","https://lis.virginia.gov/bill-details/20261/SB605",Bill,2026-01-14
VA-20261-SB606,Virginia,"Six-Year Capital Outlay Plan Advisory Committee; agencies shall provide assist. to Comm. on request.","https://lis.virginia.gov/bill-details/20261/SB606",Bill,2026-01-14
VA-20261-SB607,Virginia,"Sales and use tax; additional local tax to support schools, referendum.","https://lis.virginia.gov/bill-details/20261/SB607",Bill,2026-01-14
VA-20261-SB608,Virginia,"Peer recovery specialists; VDH & DOC to develop guidelines for hiring.","https://lis.virginia.gov/bill-details/20261/SB608",Bill,2026-01-14
VA-20261-SB609,Virginia,"Virginia Lottery and Gaming Authority; established, definitions, prohibited acts, etc.","https://lis.virginia.gov/bill-details/20261/SB609",Bill,2026-01-14
VA-20261-SB610,Virginia,"Revenue reserves and budgetary amendments; withdrawal from Revenue Stabilization Fund.","https://lis.virginia.gov/bill-details/20261/SB610",Bill,2026-01-14
VA-20261-SB611,Virginia,"Economic development incentives; wage requirements.","https://lis.virginia.gov/bill-details/20261/SB611",Bill,2026-01-14
VA-20261-SB612,Virginia,"Motion picture production; extends income tax credit sunset.","https://lis.virginia.gov/bill-details/20261/SB612",Bill,2026-01-14
VA-20261-SB613,Virginia,"Real estate salesperson; DPOR to conduct review of current process for obtaining licensure.","https://lis.virginia.gov/bill-details/20261/SB613",Bill,2026-01-14
VA-20261-SB614,Virginia,"Alcoholic beverage control; advertising materials, purchase and display of barrels.","https://lis.virginia.gov/bill-details/20261/SB614",Bill,2026-01-14
VA-20261-SB615,Virginia,"Consumer Data Protection Act; online device pricing, prohibition.","https://lis.virginia.gov/bill-details/20261/SB615",Bill,2026-01-14
VA-20261-SB616,Virginia,"Emergency protective orders; extends duration.","https://lis.virginia.gov/bill-details/20261/SB616",Bill,2026-01-14
VA-20261-SB617,Virginia,"Virginia Erosion and Stormwater Management Program authority; right of entry, performance bond.","https://lis.virginia.gov/bill-details/20261/SB617",Bill,2026-01-14
VA-20261-SB618,Virginia,"Executive Secretary, Office of; annual trauma-informed education for certain court personnel.","https://lis.virginia.gov/bill-details/20261/SB618",Bill,2026-01-14
VA-20261-SB619,Virginia,"Electric utilities; certificate of operation for high-load facilities.","https://lis.virginia.gov/bill-details/20261/SB619",Bill,2026-01-14
VA-20261-SB620,Virginia,"Va. ABC Authority; permitting of retail tobacco product retailers, etc.","https://lis.virginia.gov/bill-details/20261/SB620",Bill,2026-01-14
VA-20261-SB621,Virginia,"Electric utilities; electric grid utilization metrics; State Corporation Commission.","https://lis.virginia.gov/bill-details/20261/SB621",Bill,2026-01-14
VA-20261-SB622,Virginia,"Title insurance; schedule of risk rates, policy rates.","https://lis.virginia.gov/bill-details/20261/SB622",Bill,2026-01-14
VA-20261-SB623,Virginia,"Agricultural & Forestal Districts Act; size of parcels, reduction of core area acreage requirements.","https://lis.virginia.gov/bill-details/20261/SB623",Bill,2026-01-14
VA-20261-SB624,Virginia,"Assault and battery; definition of ""Islamophobia,"" penalty.","https://lis.virginia.gov/bill-details/20261/SB624",Bill,2026-01-14
VA-20261-SB625,Virginia,"Medical Education Service Grant Program; established, report.","https://lis.virginia.gov/bill-details/20261/SB625",Bill,2026-01-14
VA-20261-SB626,Virginia,"Health insurance; reporting requirements.","https://lis.virginia.gov/bill-details/20261/SB626",Bill,2026-01-14
VA-20261-SB627,Virginia,"Electric utilities; renewable energy portfolio standard program.","https://lis.virginia.gov/bill-details/20261/SB627",Bill,2026-01-14
VA-20261-SB628,Virginia,"Eviction Reduction Program; established, report.","https://lis.virginia.gov/bill-details/20261/SB628",Bill,2026-01-14
VA-20261-SB629,Virginia,"First-time home buyer savings plan; townhouses, principal limits.","https://lis.virginia.gov/bill-details/20261/SB629",Bill,2026-01-14
VA-20261-SB630,Virginia,"Health insurance; tobacco surcharge.","https://lis.virginia.gov/bill-details/20261/SB630",Bill,2026-01-14
VA-20261-SB631,Virginia,"Callous disregard for human life and probable consequences; penalties.","https://lis.virginia.gov/bill-details/20261/SB631",Bill,2026-01-14
VA-20261-SB632,Virginia,"Elections; candidates and elected officials, confidentiality of personally identifiable information.","https://lis.virginia.gov/bill-details/20261/SB632",Bill,2026-01-14
VA-20261-SB633,Virginia,"Emergency medical services and medical support; VDH to publish resources regarding large events.","https://lis.virginia.gov/bill-details/20261/SB633",Bill,2026-01-14
VA-20261-SB634,Virginia,"Petition for modification of a sentence; eligibility, procedures, report.","https://lis.virginia.gov/bill-details/20261/SB634",Bill,2026-01-14
VA-20261-SB635,Virginia,"State of preparedness; feasibility & impact of program to prioritize prevention/mitigation, etc.","https://lis.virginia.gov/bill-details/20261/SB635",Bill,2026-01-14
VA-20261-SB636,Virginia,"Confederate monuments and memorials; Department of General Services to remove from Capitol Square.","https://lis.virginia.gov/bill-details/20261/SB636",Bill,2026-01-14
VA-20261-SB637,Virginia,"Virginia Human Rights Act; nondiscrimination, procedures for charge of unlawful discrimination.","https://lis.virginia.gov/bill-details/20261/SB637",Bill,2026-01-14
VA-20261-SB638,Virginia,"Transportation; changes various provisions of existing funds, etc.","https://lis.virginia.gov/bill-details/20261/SB638",Bill,2026-01-14
VA-20261-SB639,Virginia,"Motor vehicle registration; authority of school division to request numbers.","https://lis.virginia.gov/bill-details/20261/SB639",Bill,2026-01-14
VA-20261-SB640,Virginia,"Child abuse or neglect; centralized hotline for reports or complaints, etc.","https://lis.virginia.gov/bill-details/20261/SB640",Bill,2026-01-14
VA-20261-SB641,Virginia,"Office-based buprenorphine treatment; Board of Medicine to amend regulations.","https://lis.virginia.gov/bill-details/20261/SB641",Bill,2026-01-14
VA-20261-SB642,Virginia,"Health insurance; coverage of medications prescribed for treatment of cancer & diseases of blood.","https://lis.virginia.gov/bill-details/20261/SB642",Bill,2026-01-14
VA-20261-SB643,Virginia,"Firearms, certain; possession, transportation, or purchase by certain persons, penalty.","https://lis.virginia.gov/bill-details/20261/SB643",Bill,2026-01-14
VA-20261-SB644,Virginia,"Minimum wage and overtime wages; payment, misclassification of workers, civil actions.","https://lis.virginia.gov/bill-details/20261/SB644",Bill,2026-01-14
VA-20261-SB645,Virginia,"Air Pollution Control Board; regulations, small renewable energy projects, anaerobic tech., report.","https://lis.virginia.gov/bill-details/20261/SB645",Bill,2026-01-14
VA-20261-SB646,Virginia,"Fiscal impact statements and estimates; citizen impacts included.","https://lis.virginia.gov/bill-details/20261/SB646",Bill,2026-01-14
VA-20261-SB647,Virginia,"Unmanned aircraft systems; use by law-enforcement officers, search warrants.","https://lis.virginia.gov/bill-details/20261/SB647",Bill,2026-01-14
VA-20261-SB648,Virginia,"Counties, cities, & towns; members of governing body, continuing personal interest in transactions.","https://lis.virginia.gov/bill-details/20261/SB648",Bill,2026-01-14
VA-20261-SB649,Virginia,"Real property tax; special assessment on basis of use, notice requirements.","https://lis.virginia.gov/bill-details/20261/SB649",Bill,2026-01-14
VA-20261-SB650,Virginia,"Public utilities; water and sewerage companies, discounted rates for low-income customers.","https://lis.virginia.gov/bill-details/20261/SB650",Bill,2026-01-14
VA-20261-SB651,Virginia,"Underground electric distribution & transmission improvement; levy on utility customers by ordinance.","https://lis.virginia.gov/bill-details/20261/SB651",Bill,2026-01-14
VA-20261-SB652,Virginia,"SCC's Bureau of Insurance; customer satisfaction info. from property & casualty insurance providers.","https://lis.virginia.gov/bill-details/20261/SB652",Bill,2026-01-14
VA-20261-SB653,Virginia,"Emergency protective orders; statement of alleged act of abuse.","https://lis.virginia.gov/bill-details/20261/SB653",Bill,2026-01-14
VA-20261-SB654,Virginia,"Virginia militia; officers of certain educational institutions.","https://lis.virginia.gov/bill-details/20261/SB654",Bill,2026-01-14
VA-20261-SB655,Virginia,"Fentanyl; possession in presence of minor prohibited, enhanced penalty.","https://lis.virginia.gov/bill-details/20261/SB655",Bill,2026-01-14
VA-20261-SB656,Virginia,"Standards of Quality; class size limits, exception for certain ensemble music classes, definition.","https://lis.virginia.gov/bill-details/20261/SB656",Bill,2026-01-14
VA-20261-SB657,Virginia,"Larceny; charging several acts or any offense.","https://lis.virginia.gov/bill-details/20261/SB657",Bill,2026-01-14
VA-20261-SB658,Virginia,"Back-end, opt-out automatic voter registration; work group to study implementation.","https://lis.virginia.gov/bill-details/20261/SB658",Bill,2026-01-14
VA-20261-SB659,Virginia,"Solar Interconnection Grant Program; established, report, sunset.","https://lis.virginia.gov/bill-details/20261/SB659",Bill,2026-01-14
VA-20261-SB660,Virginia,"Virginia Self-Service Storage Act; disposal of abandoned personal property in certain cases.","https://lis.virginia.gov/bill-details/20261/SB660",Bill,2026-01-14
VA-20261-SB661,Virginia,"Va. Small Business Economic Dev. Act; established, regulation and taxation of skill game machines.","https://lis.virginia.gov/bill-details/20261/SB661",Bill,2026-01-14
VA-20261-SB662,Virginia,"Taxation & revenues; extends sunsets for standard deduction and refundable earned income tax.","https://lis.virginia.gov/bill-details/20261/SB662",Bill,2026-01-14
VA-20261-SB663,Virginia,"Emergency vehicles; exempt from certain traffic regulations.","https://lis.virginia.gov/bill-details/20261/SB663",Bill,2026-01-14
VA-20261-SB664,Virginia,"Internal Revenue Code and state taxation; conformity of tax laws of the Commonwealth.","https://lis.virginia.gov/bill-details/20261/SB664",Bill,2026-01-14
VA-20261-SB665,Virginia,"Local housing policy; expands the range of changes that are required.","https://lis.virginia.gov/bill-details/20261/SB665",Bill,2026-01-14
VA-20261-SB666,Virginia,"Residential land development and construction; fee transparency, local housing development.","https://lis.virginia.gov/bill-details/20261/SB666",Bill,2026-01-14
VA-20261-SB667,Virginia,"Public service company; prevailing wage rate, apprenticeship requirements, penalties.","https://lis.virginia.gov/bill-details/20261/SB667",Bill,2026-01-14
VA-20261-SB668,Virginia,"State pharmacy benefits manager; contractual provisions, report.","https://lis.virginia.gov/bill-details/20261/SB668",Bill,2026-01-14
VA-20261-SB669,Virginia,"Pharmacy benefits managers; requirements, application of law, report, delayed effective date.","https://lis.virginia.gov/bill-details/20261/SB669",Bill,2026-01-14
VA-20261-SB670,Virginia,"Fully autonomous vehicles; commercial use, civil penalty.","https://lis.virginia.gov/bill-details/20261/SB670",Bill,2026-01-14
VA-20261-SB671,Virginia,"Cannabis control; retail market, penalties.","https://lis.virginia.gov/bill-details/20261/SB671",Bill,2026-01-14
VA-20261-SB672,Virginia,"Emergency Response Exposure Grant Fund and Program; created.","https://lis.virginia.gov/bill-details/20261/SB672",Bill,2026-01-14
VA-20261-SB673,Virginia,"Stalking; using electronically transmitted communication, penalty.","https://lis.virginia.gov/bill-details/20261/SB673",Bill,2026-01-14
VA-20261-SB674,Virginia,"Income tax, state; first-time homebuyer tax credit.","https://lis.virginia.gov/bill-details/20261/SB674",Bill,2026-01-14
VA-20261-SB675,Virginia,"Emergency medical services; distribution of certain funds to localities.","https://lis.virginia.gov/bill-details/20261/SB675",Bill,2026-01-14
VA-20261-SB676,Virginia,"Income tax, state; removes sunset for standard deduction and earned income tax credit.","https://lis.virginia.gov/bill-details/20261/SB676",Bill,2026-01-14
VA-20261-SB677,Virginia,"Restaurants; exempts certain facilities or programs.","https://lis.virginia.gov/bill-details/20261/SB677",Bill,2026-01-14
VA-20261-SB678,Virginia,"Special ed. and related services; rights, etc., relating to education of children with disabilities.","https://lis.virginia.gov/bill-details/20261/SB678",Bill,2026-01-14
VA-20261-SB679,Virginia,"Regulatory Management, Office of; established.","https://lis.virginia.gov/bill-details/20261/SB679",Bill,2026-01-14
VA-20261-SB680,Virginia,"Regulatory boards; adjustment of fees, recovery of disciplinary and monitoring costs, report.","https://lis.virginia.gov/bill-details/20261/SB680",Bill,2026-01-14
VA-20261-SB681,Virginia,"Virginia Beach, City of; amending charter, transition to a city council, voting districts.","https://lis.virginia.gov/bill-details/20261/SB681",Bill,2026-01-14
VA-20261-SB682,Virginia,"Alzheimer's Disease and Related Disorders Commission; extends sunset provision.","https://lis.virginia.gov/bill-details/20261/SB682",Bill,2026-01-14
VA-20261-SB683,Virginia,"Public waterworks; appointment of receiver for waterworks.","https://lis.virginia.gov/bill-details/20261/SB683",Bill,2026-01-14
VA-20261-SB684,Virginia,"Va. Recycling Development Center & Va. Recycling Infrastructure Fund; established & created, report.","https://lis.virginia.gov/bill-details/20261/SB684",Bill,2026-01-14
VA-20261-SB685,Virginia,"School bd. policies; communication & language accessibility for limited English proficient parents.","https://lis.virginia.gov/bill-details/20261/SB685",Bill,2026-01-14
VA-20261-SB686,Virginia,"Holding a handheld personal communications device while driving; driver improvement clinic.","https://lis.virginia.gov/bill-details/20261/SB686",Bill,2026-01-14
VA-20261-SB687,Virginia,"Gas-powered leaf blowers; local prohibition or regulation, civil penalty.","https://lis.virginia.gov/bill-details/20261/SB687",Bill,2026-01-14
VA-20261-SB688,Virginia,"Campaign finance; establishes campaign contribution limits, contingency, effective clause.","https://lis.virginia.gov/bill-details/20261/SB688",Bill,2026-01-14
VA-20261-SB689,Virginia,"Oral threat to kill or to do bodily harm; employees of local or state dept. of social serv. penalty.","https://lis.virginia.gov/bill-details/20261/SB689",Bill,2026-01-14
VA-20261-SB690,Virginia,"DCJS; removes requirement to develop model addiction recovery program.","https://lis.virginia.gov/bill-details/20261/SB690",Bill,2026-01-14
VA-20261-SB691,Virginia,"State Corporation Commission; Phase I Utility biennial rate review, reports.","https://lis.virginia.gov/bill-details/20261/SB691",Bill,2026-01-14
VA-20261-SB692,Virginia,"Western Virginia Public Education Consortium; governance, funding, duties, report.","https://lis.virginia.gov/bill-details/20261/SB692",Bill,2026-01-14
VA-20261-SB693,Virginia,"Motor vehicle insurance; unfair discrimination based on individual's consumer credit info., report.","https://lis.virginia.gov/bill-details/20261/SB693",Bill,2026-01-14
VA-20261-SB694,Virginia,"Income tax, state; subtractions for tips.","https://lis.virginia.gov/bill-details/20261/SB694",Bill,2026-01-14
VA-20261-SB695,Virginia,"School boards; employment of school resource officers, enhanced retirement benefits.","https://lis.virginia.gov/bill-details/20261/SB695",Bill,2026-01-14
VA-20261-SB696,Virginia,"Income tax, corporate; reduction of rate.","https://lis.virginia.gov/bill-details/20261/SB696",Bill,2026-01-14
VA-20261-SB697,Virginia,"Retail Sales and Use Tax; dealer discount.","https://lis.virginia.gov/bill-details/20261/SB697",Bill,2026-01-14
VA-20261-SB698,Virginia,"Alcoholic beverage control; designated outdoor refreshment areas.","https://lis.virginia.gov/bill-details/20261/SB698",Bill,2026-01-14
VA-20261-SB699,Virginia,"Virginia Freedom of Information Act; public bodies to post meeting agendas.","https://lis.virginia.gov/bill-details/20261/SB699",Bill,2026-01-14
VA-20261-SB700,Virginia,"Large-Scale Electricity Consumer Infrastructure Impact Fund; created.","https://lis.virginia.gov/bill-details/20261/SB700",Bill,2026-01-14
VA-20261-SB701,Virginia,"Virginia Lottery; disclosure of identity of winners.","https://lis.virginia.gov/bill-details/20261/SB701",Bill,2026-01-14
VA-20261-SB702,Virginia,"Income tax, state; brackets, deductions, and exemptions, inflation indexing.","https://lis.virginia.gov/bill-details/20261/SB702",Bill,2026-01-14
VA-20261-SB703,Virginia,"Public elem. and sec. schools and higher ed. institutions; student participation in women's sports.","https://lis.virginia.gov/bill-details/20261/SB703",Bill,2026-01-14
VA-20261-SB704,Virginia,"Virginia encroachment grant; incompatible uses.","https://lis.virginia.gov/bill-details/20261/SB704",Bill,2026-01-14
VA-20261-SB705,Virginia,"Regulatory Budget Program; established, report.","https://lis.virginia.gov/bill-details/20261/SB705",Bill,2026-01-14
VA-20261-SB706,Virginia,"Opioid antagonist; distribution program, reports.","https://lis.virginia.gov/bill-details/20261/SB706",Bill,2026-01-14
VA-20261-SB707,Virginia,"Dogs; devocalization, prohibited, exception, penalty.","https://lis.virginia.gov/bill-details/20261/SB707",Bill,2026-01-14
VA-20261-SB708,Virginia,"Physicians; informed consent, disclosure of certain info. prior to hysterectomy or oophorectomy.","https://lis.virginia.gov/bill-details/20261/SB708",Bill,2026-01-14
VA-20261-SB709,Virginia,"Cloud Computing Cluster Infrastructure Grant Fund; performance agreement.","https://lis.virginia.gov/bill-details/20261/SB709",Bill,2026-01-14
VA-20261-SB710,Virginia,"Income tax, state; removes sunset on elevated standard deduction amounts, etc.","https://lis.virginia.gov/bill-details/20261/SB710",Bill,2026-01-14
VA-20261-SB711,Virginia,"Zoning appeals, board of; writ of certiorari, discovery.","https://lis.virginia.gov/bill-details/20261/SB711",Bill,2026-01-14
VA-20261-SB712,Virginia,"Local tax authority; nicotine vapor products.","https://lis.virginia.gov/bill-details/20261/SB712",Bill,2026-01-14
VA-20261-SB713,Virginia,"Sheriffs; courthouse and courtroom security, concurrent jurisdiction of certain officers, etc.","https://lis.virginia.gov/bill-details/20261/SB713",Bill,2026-01-14
VA-20261-SB714,Virginia,"Local pretrial services officers; duties and responsibilities, defendant interviews, assessments.","https://lis.virginia.gov/bill-details/20261/SB714",Bill,2026-01-14
VA-20261-SB715,Virginia,"Land records; certain financing statements, recording and indexing fees.","https://lis.virginia.gov/bill-details/20261/SB715",Bill,2026-01-14
VA-20261-SB716,Virginia,"Commissioner of Highways; certain agreements with U.S. Department of Transportation.","https://lis.virginia.gov/bill-details/20261/SB716",Bill,2026-01-14
VA-20261-SB717,Virginia,"Transit-oriented housing overlay districts; definitions, ordinances, report, sunset.","https://lis.virginia.gov/bill-details/20261/SB717",Bill,2026-01-14
VA-20261-SB718,Virginia,"Virginia National Guard; power of Governor to summon in certain circumstances.","https://lis.virginia.gov/bill-details/20261/SB718",Bill,2026-01-14
VA-20261-SB719,Virginia,"Virginia Farm and Forest Prosperity Plan; OSAF to develop and implement comprehensive Plan, report.","https://lis.virginia.gov/bill-details/20261/SB719",Bill,2026-01-14
VA-20261-SB720,Virginia,"Driver training schools; instructor identification license.","https://lis.virginia.gov/bill-details/20261/SB720",Bill,2026-01-14
VA-20261-SB721,Virginia,"Maternal Health Monitoring Pilot Program; established, report.","https://lis.virginia.gov/bill-details/20261/SB721",Bill,2026-01-14
VA-20261-SB722,Virginia,"Motion picture theaters; definitions, establishes requirements for open captioning.","https://lis.virginia.gov/bill-details/20261/SB722",Bill,2026-01-14
VA-20261-SB723,Virginia,"Concealed handgun; carrying without a permit.","https://lis.virginia.gov/bill-details/20261/SB723",Bill,2026-01-15
VA-20261-SB724,Virginia,"High school graduation requirements and diploma pathways; implementation.","https://lis.virginia.gov/bill-details/20261/SB724",Bill,2026-01-15
VA-20261-SB725,Virginia,"Circuit court clerks; fees, allocation of Technology Trust Fund Fee.","https://lis.virginia.gov/bill-details/20261/SB725",Bill,2026-01-19
VA-20261-SB726,Virginia,"Circuit court clerks; fees, increases Technology Trust Fund Fee.","https://lis.virginia.gov/bill-details/20261/SB726",Bill,2026-01-19
VA-20261-SB727,Virginia,"Assault firearms; carrying in public areas prohibited, exceptions, penalty.","https://lis.virginia.gov/bill-details/20261/SB727",Bill,2026-01-19
VA-20261-SB728,Virginia,"Practice of athletic training; adds dry needling to definition.","https://lis.virginia.gov/bill-details/20261/SB728",Bill,2026-01-19
VA-20261-SB729,Virginia,"Private activity bonds; allocation of state ceiling.","https://lis.virginia.gov/bill-details/20261/SB729",Bill,2026-01-19
VA-20261-SB730,Virginia,"Sales & use tax on taxable services & digital personal property; taxes levied in certain districts.","https://lis.virginia.gov/bill-details/20261/SB730",Bill,2026-01-15
VA-20261-SB731,Virginia,"Private companies providing public transportation services; employee protections.","https://lis.virginia.gov/bill-details/20261/SB731",Bill,2026-01-16
VA-20261-SB732,Virginia,"Income tax, state; nonpublic and public school tax credits.","https://lis.virginia.gov/bill-details/20261/SB732",Bill,2026-01-16
VA-20261-SB733,Virginia,"Local government; appropriation of local school funds to families for compulsory student attendance.","https://lis.virginia.gov/bill-details/20261/SB733",Bill,2026-01-16
VA-20261-SB734,Virginia,"Financial institutions; officers and directors.","https://lis.virginia.gov/bill-details/20261/SB734",Bill,2026-01-16
VA-20261-SB735,Virginia,"Temporary detention; certified evaluators, sunset extended.","https://lis.virginia.gov/bill-details/20261/SB735",Bill,2026-01-16
VA-20261-SB736,Virginia,"State/Local Hospitalization Program; repealing provisions relating to Program.","https://lis.virginia.gov/bill-details/20261/SB736",Bill,2026-01-16
VA-20261-SB737,Virginia,"Nondegree workforce training programs; accreditation.","https://lis.virginia.gov/bill-details/20261/SB737",Bill,2026-01-16
VA-20261-SB738,Virginia,"Hospitals; emergency department physicians.","https://lis.virginia.gov/bill-details/20261/SB738",Bill,2026-01-16
VA-20261-SB739,Virginia,"Virginia Youth Empowerment and Mentoring Grant Fund and Program; created and established.","https://lis.virginia.gov/bill-details/20261/SB739",Bill,2026-01-19
VA-20261-SB740,Virginia,"Breakthrough Therapies for Veteran Suicide Prevention Act; fund and council established, report.","https://lis.virginia.gov/bill-details/20261/SB740",Bill,2026-01-19
VA-20261-SB741,Virginia,"Line of Duty Act; transitional coverage.","https://lis.virginia.gov/bill-details/20261/SB741",Bill,2026-01-19
VA-20261-SB742,Virginia,"Removal of clutter; cutting of grass; agricultural use exemption; Planning District 19.","https://lis.virginia.gov/bill-details/20261/SB742",Bill,2026-01-19
VA-20261-SB743,Virginia,"Damage or trespass to public services or utilities or critical infrastructure; penalties.","https://lis.virginia.gov/bill-details/20261/SB743",Bill,2026-01-19
VA-20261-SB744,Virginia,"Public Recreational Facilities Authorities Act; grants to localities, etc.","https://lis.virginia.gov/bill-details/20261/SB744",Bill,2026-01-19
VA-20261-SB745,Virginia,"Health insurance; definitions, prohibited restrictions on in-network referrals.","https://lis.virginia.gov/bill-details/20261/SB745",Bill,2026-01-19
VA-20261-SB746,Virginia,"Property Owners' Association Act; operation and management of assoc., condemnation of common area.","https://lis.virginia.gov/bill-details/20261/SB746",Bill,2026-01-19
VA-20261-SB747,Virginia,"Income tax, state; first-time homebuyer tax credit.","https://lis.virginia.gov/bill-details/20261/SB747",Bill,2026-01-19
VA-20261-SB748,Virginia,"Human trafficking; issuance of vacatur for victims, definitions.","https://lis.virginia.gov/bill-details/20261/SB748",Bill,2026-01-19
VA-20261-SB749,Virginia,"Assault firearms & certain ammunition feeding devices; purchase, sale, etc., prohibited, penalties.","https://lis.virginia.gov/bill-details/20261/SB749",Bill,2026-01-19
VA-20261-SB750,Virginia,"Officers and employees of the Fort Monroe Authority; eligibility for transitional severance benefit.","https://lis.virginia.gov/bill-details/20261/SB750",Bill,2026-01-19
VA-20261-SB751,Virginia,"Utility Facilities Act; definition of public utility.","https://lis.virginia.gov/bill-details/20261/SB751",Bill,2026-01-19
VA-20261-SB752,Virginia,"Electric utilities; construction and development of renewable energy facilities, etc.","https://lis.virginia.gov/bill-details/20261/SB752",Bill,2026-01-19
VA-20261-SB753,Virginia,"Unauthorized use of voice or likeness; punitive damages, statute of limitations.","https://lis.virginia.gov/bill-details/20261/SB753",Bill,2026-01-20
VA-20261-SB754,Virginia,"Agricultural & Forestal Districts Act; size of parcels, reduction of core area acreage requirements.","https://lis.virginia.gov/bill-details/20261/SB754",Bill,2026-01-20
VA-20261-SB755,Virginia,"Review of plats and plans by locality; designated agent.","https://lis.virginia.gov/bill-details/20261/SB755",Bill,2026-01-20
VA-20261-SB756,Virginia,"Casino gaming; eligible host localities.","https://lis.virginia.gov/bill-details/20261/SB756",Bill,2026-01-20
VA-20261-SB757,Virginia,"Va. African American, Asian American, etc., & Indigenous Ed. Advisory Board; established, report.","https://lis.virginia.gov/bill-details/20261/SB757",Bill,2026-01-20
VA-20261-SB758,Virginia,"Solar energy facility work; prevailing wage rate, apprenticeship requirements, civil penalties.","https://lis.virginia.gov/bill-details/20261/SB758",Bill,2026-01-20
VA-20261-SB759,Virginia,"Unemployment benefits; increase weekly benefit amount.","https://lis.virginia.gov/bill-details/20261/SB759",Bill,2026-01-19
VA-20261-SB760,Virginia,"Unemployment benefits; maximum duration.","https://lis.virginia.gov/bill-details/20261/SB760",Bill,2026-01-19
VA-20261-SB761,Virginia,"Electric and gas utilities; rates and charges for service, political influence activities, report.","https://lis.virginia.gov/bill-details/20261/SB761",Bill,2026-01-21
VA-20261-SB762,Virginia,"Local correctional facilities; reimbursements for housing convicted state felons.","https://lis.virginia.gov/bill-details/20261/SB762",Bill,2026-01-20
VA-20261-SB763,Virginia,"Retail Sales and Use Tax; definitions, imposes firearm and ammunition tax.","https://lis.virginia.gov/bill-details/20261/SB763",Bill,2026-01-21
VA-20261-SB764,Virginia,"Defendant; deferred disposition in a criminal case, license suspension.","https://lis.virginia.gov/bill-details/20261/SB764",Bill,2026-01-21
VA-20261-SB765,Virginia,"Charitable gaming; definition of poker events, prohibited practices.","https://lis.virginia.gov/bill-details/20261/SB765",Bill,2026-01-21
VA-20261-SB766,Virginia,"Retail Sales and Use Tax; penalty and interest for certain dealers.","https://lis.virginia.gov/bill-details/20261/SB766",Bill,2026-01-21
VA-20261-SB767,Virginia,"Motor vehicles; glass repair and replacement, emissions inspections, penalties, repeals.","https://lis.virginia.gov/bill-details/20261/SB767",Bill,2026-01-21
VA-20261-SB768,Virginia,"Commonwealth Flood Prevention Match Assistance Fund and Program; established, report.","https://lis.virginia.gov/bill-details/20261/SB768",Bill,2026-01-21
VA-20261-SB769,Virginia,"Constitutional amendment; gen. approp. act, reapportionment, redistricting congressional districts.","https://lis.virginia.gov/bill-details/20261/SB769",Bill,2026-01-22
VA-20261-SB770,Virginia,"Hunters and fishers; persons going on land, etc., without consent of landowner, Class 1 misdemeanor.","https://lis.virginia.gov/bill-details/20261/SB770",Bill,2026-01-22
VA-20261-SB771,Virginia,"Workers' compensation; burial expenses, annual adjustment.","https://lis.virginia.gov/bill-details/20261/SB771",Bill,2026-01-22
VA-20261-SB772,Virginia,"State Corporation Commission; reliable electricity provision.","https://lis.virginia.gov/bill-details/20261/SB772",Bill,2026-01-22
VA-20261-SB773,Virginia,"Community Colleges, State Board for; acquisition and improvement of certain property.","https://lis.virginia.gov/bill-details/20261/SB773",Bill,2026-01-22
VA-20261-SB774,Virginia,"Financial institutions; processing fee on taxes prohibited, civil penalty.","https://lis.virginia.gov/bill-details/20261/SB774",Bill,2026-01-22
VA-20261-SB775,Virginia,"Insurance; increases fees for vehicles, etc.","https://lis.virginia.gov/bill-details/20261/SB775",Bill,2026-01-22
VA-20261-SB776,Virginia,"Probationer; requiring fines, costs, restitution for damages, etc.,  failure to pay.","https://lis.virginia.gov/bill-details/20261/SB776",Bill,2026-01-22
VA-20261-SB777,Virginia,"Electric utilities and licensed suppliers of electricity; regional transmission entities.","https://lis.virginia.gov/bill-details/20261/SB777",Bill,2026-01-22
